report_id,outcome,num_ppl_fined,fine,num_ppl_arrested,prison_time,prison_time_unit
MOR34945,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR33040,Investigation ongoing,0,0.0,0,0.0,N/A
MOR35329,Confiscation,0,0.0,0,0.0,N/A
MOR13434,Abscond,0,0.0,0,0.0,N/A
MOR39019,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR28357,Confiscation,0,0.0,0,0.0,N/A
MOR27253,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR51223,Confiscation,0,0.0,0,0.0,N/A
MOR10235,Investigation ongoing,0,0.0,0,0.0,N/A
MOR45057,Conviction - court fine & imprisonment,1,470.64599999999996,1,6.0,Months
MOR42380,Confiscation,0,0.0,0,0.0,N/A
MOR5534,Charged - No further details,0,0.0,2,0.0,N/A
MOR25209,Charged - No further details,0,0.0,0,0.0,N/A
MOR31200,Confiscation,0,0.0,0,0.0,N/A
MOR12917,-,0,0.0,0,0.0,N/A
MOR25704,Confiscation,0,0.0,0,0.0,N/A
MOR15054,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR17859,Confiscation,0,0.0,0,0.0,N/A
MOR49430,No details given,0,0.0,0,0.0,N/A
MOR49453,Confiscation,0,0.0,0,0.0,N/A
MOR11169,-,0,0.0,0,0.0,N/A
MOR30703,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR14770,Confiscation,0,0.0,0,0.0,N/A
MOR28902,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR5738,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR48197,Charged - No further details,0,0.0,2,0.0,N/A
MOR23117,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR26973,Conviction - court fine & imprisonment,0,23539.0,0,9.0,Years
MOR23097,Charged - No further details,0,0.0,0,0.0,N/A
MOR15656,Conviction - imprisonment,0,0.0,0,80.0,Years
MOR25877,Confiscation,0,0.0,0,0.0,N/A
MOR52362,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR55757,Confiscation,0,0.0,0,0.0,N/A
MOR17891,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR14481,Conviction - court fine & imprisonment,5,900.0,0,96.0,Months
MOR25743,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29654,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR15183,Case discontinued,0,0.0,1,0.0,N/A
MOR41552,Conviction - imprisonment,0,0.0,2,52.0,Years
MOR3441,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR12827,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR16091,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12875,-,0,0.0,0,0.0,N/A
MOR34947,Confiscation & arrest,4,11200.0,4,104.0,Months
MOR37211,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR9534,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR45055,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR28269,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28501,Confiscation,0,0.0,0,0.0,N/A
MOR29732,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR51245,Confiscation,0,0.0,0,0.0,N/A
MOR28386,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR42062,Charged - No further details,0,0.0,2,0.0,N/A
MOR10854,Confiscation,0,0.0,0,0.0,N/A
MOR30680,Confiscation,0,0.0,0,0.0,N/A
MOR33280,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR45099,Charged - No further details,0,0.0,1,0.0,N/A
MOR19202,Conviction - imprisonment,0,0.0,0,0.0,N/A
MOR42182,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR8073,Charged - No further details,0,0.0,1,0.0,N/A
MOR13792,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29025,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR8151,Confiscation & arrest,0,0.0,8,0.0,N/A
MOR43498,Confiscation,0,0.0,0,0.0,N/A
MOR25645,Confiscation,0,0.0,0,0.0,N/A
MOR13398,Conviction - court fine,0,3300790.0,0,0.0,N/A
MOR26451,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR40540,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR52464,Confiscation,0,0.0,0,0.0,N/A
MOR4835,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR48740,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49137,Confiscation,0,0.0,0,0.0,N/A
MOR52099,Arrest,0,0.0,1,0.0,N/A
MOR39816,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR49685,Charged - Bail granted,0,0.0,1,0.0,N/A
MOR50676,Investigation ongoing,0,0.0,0,0.0,N/A
MOR15185,Charged - Bail granted,0,0.0,4,0.0,N/A
MOR20623,Confiscation,0,0.0,0,0.0,N/A
MOR43793,Confiscation,0,0.0,0,0.0,N/A
MOR50155,No details given,0,0.0,0,0.0,N/A
MOR40525,Police fine/Penalty notice,2,2000.0,2,0.0,N/A
MOR11277,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR13070,Confiscation,0,0.0,0,0.0,N/A
MOR10174,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR43855,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR52274,No details given,0,0.0,0,0.0,N/A
MOR42055,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR50984,Confiscation,0,0.0,0,0.0,N/A
MOR44133,Confiscation & arrest,0,0.0,4,3.0,Months
MOR31329,No further action,0,0.0,0,0.0,N/A
MOR28444,Confiscation,0,0.0,0,0.0,N/A
MOR42989,Charged - No further details,0,0.0,2,0.0,N/A
MOR9822,Charged - No further details,0,0.0,1,0.0,N/A
MOR54660,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR14086,Charged - No further details,0,0.0,0,0.0,N/A
MOR37094,Conviction - court fine & imprisonment,1,2000.0,1,16.0,Years
MOR29705,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR32210,Confiscation,0,0.0,0,0.0,N/A
MOR43009,Confiscation,0,0.0,0,0.0,N/A
MOR52436,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR20645,Confiscation,0,0.0,0,0.0,N/A
MOR17920,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR5436,Confiscation,0,0.0,0,0.0,N/A
MOR35564,Confiscation,0,0.0,0,0.0,N/A
MOR25615,Confiscation,0,0.0,0,0.0,N/A
MOR44215,Confiscation,0,0.0,0,0.0,N/A
MOR33693,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR31945,Confiscation,0,0.0,0,0.0,N/A
MOR14119,Confiscation,0,0.0,0,0.0,N/A
MOR30759,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR49672,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR28651,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10312,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR7066,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR41668,No details given,0,0.0,0,0.0,N/A
MOR10904,Charged - Pending court case,0,0.0,3,0.0,N/A
MOR12051,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30498,Confiscation,0,0.0,0,0.0,N/A
MOR32119,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR44062,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27364,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR3798,Conviction - court fine,1,235.0,1,0.0,N/A
MOR15042,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR5321,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR33835,Conviction - court fine,1,1120.0,0,0.0,N/A
MOR15305,Charged - Pending court case,0,0.0,4,0.0,N/A
MOR17946,Confiscation,0,0.0,0,0.0,N/A
MOR13849,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR55454,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR5362,No details given,0,0.0,0,0.0,N/A
MOR21568,Charged - Bail refused,0,0.0,0,0.0,N/A
MOR5475,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR36439,Conviction - imprisonment,0,0.0,3,45.0,Years
MOR19012,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR45357,Confiscation,0,0.0,0,0.0,N/A
MOR12937,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43509,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR29302,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11096,Confiscation,0,0.0,0,0.0,N/A
MOR4960,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR13959,Conviction - court fine,1,14344.3,1,0.0,N/A
MOR34615,Confiscation,0,0.0,0,0.0,N/A
MOR28389,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27226,Confiscation,0,0.0,0,0.0,N/A
MOR11078,Charged - No further details,0,0.0,3,0.0,N/A
MOR28437,Confiscation,0,0.0,0,0.0,N/A
MOR29091,Confiscation,0,0.0,0,0.0,N/A
MOR33267,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR32244,Confiscation,0,0.0,0,0.0,N/A
MOR14616,Charged - No further details,0,0.0,0,0.0,N/A
MOR17164,Conviction - imprisonment,0,0.0,1,8.0,Years
MOR52126,Confiscation,0,0.0,0,0.0,N/A
MOR32136,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41799,Confiscation,0,0.0,0,0.0,N/A
MOR41292,No details given,0,0.0,0,0.0,N/A
MOR31821,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR35321,Charged - No further details,0,0.0,2,0.0,N/A
MOR41074,No details given,0,0.0,0,0.0,N/A
MOR14504,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR42896,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR53326,Charged - No further details,0,0.0,1,0.0,N/A
MOR41130,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR28378,Confiscation,0,0.0,0,0.0,N/A
MOR29413,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12364,Confiscation,0,0.0,0,0.0,N/A
MOR13319,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR4164,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49504,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR42054,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR14786,No further action,0,0.0,0,0.0,N/A
MOR54552,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR52413,Confiscation,0,0.0,0,0.0,N/A
MOR33773,Conviction - imprisonment,0,0.0,2,34.0,Years
MOR3492,Police fine/Penalty notice,1,230.0,0,0.0,N/A
MOR25844,Confiscation,0,0.0,0,0.0,N/A
MOR35108,Conviction - court fine,0,24980.3,1,0.0,N/A
MOR18833,Confiscation,0,0.0,0,0.0,N/A
MOR35593,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR4367,Arrest,0,0.0,0,0.0,N/A
MOR12398,Conviction - court fine,1,1385.4,0,0.0,N/A
MOR28727,Conviction - imprisonment,0,0.0,1,15.0,Months
MOR56140,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR16070,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR42443,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR4306,Confiscation,0,0.0,0,0.0,N/A
MOR31973,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR34525,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12972,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28523,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37886,Confiscation,0,0.0,0,0.0,N/A
MOR28074,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15016,Charged - No further details,0,0.0,0,0.0,N/A
MOR26272,Confiscation,0,0.0,0,0.0,N/A
MOR44308,Confiscation,0,0.0,0,0.0,N/A
MOR15341,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR52433,Confiscation,0,0.0,0,0.0,N/A
MOR52431,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR37376,Confiscation,0,0.0,0,0.0,N/A
MOR36374,Confiscation,0,0.0,0,0.0,N/A
MOR17966,Confiscation,0,0.0,0,0.0,N/A
MOR52092,Confiscation,0,0.0,0,0.0,N/A
MOR46744,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR15099,Conviction - court fine & imprisonment,1,3132.31,1,20.0,Years
MOR43479,Conviction - court fine & imprisonment,12,1236.0,12,12.0,Years
MOR41194,Confiscation,0,0.0,0,0.0,N/A
MOR12212,Confiscation,0,0.0,0,0.0,N/A
MOR25229,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR21465,Confiscation,0,0.0,0,0.0,N/A
MOR44970,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR39463,Confiscation,0,0.0,0,0.0,N/A
MOR12190,Confiscation & arrest,1,5092.59,0,0.0,N/A
MOR7893,Conviction - court fine,1,1445.19,1,0.0,N/A
MOR25182,Confiscation,0,0.0,0,0.0,N/A
MOR14927,Conviction - court fine & imprisonment,0,0.0,0,0.0,N/A
MOR19479,Confiscation,0,0.0,0,0.0,N/A
MOR34290,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR44257,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR12332,Case discontinued,0,0.0,2,0.0,N/A
MOR33047,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR35829,Confiscation,0,0.0,0,0.0,N/A
MOR40833,Confiscation,0,0.0,0,0.0,N/A
MOR13248,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10869,Confiscation,0,0.0,0,0.0,N/A
MOR36353,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR41506,No details given,0,0.0,0,0.0,N/A
MOR49751,Charged - No further details,0,0.0,1,0.0,N/A
MOR32579,Confiscation,0,0.0,0,0.0,N/A
MOR26247,Confiscation,0,0.0,0,0.0,N/A
MOR29334,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR31983,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR29961,Confiscation,0,0.0,0,0.0,N/A
MOR43533,Confiscation,0,0.0,0,0.0,N/A
MOR4869,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR12130,Conviction,0,0.0,0,0.0,N/A
MOR14713,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR31801,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37399,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR28204,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28733,Conviction - court fine & imprisonment,1,165.0,1,5.0,Months
MOR33649,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11696,Confiscation,0,0.0,0,0.0,N/A
MOR4193,Charged - No further details,0,0.0,1,0.0,N/A
MOR44945,Conviction,0,0.0,1,0.0,N/A
MOR33809,Charged - No further details,0,0.0,0,0.0,N/A
MOR27466,Confiscation,0,0.0,0,0.0,N/A
MOR27743,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11126,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43816,Confiscation,0,0.0,0,0.0,N/A
MOR32383,Confiscation,0,0.0,0,0.0,N/A
MOR45844,Confiscation,0,0.0,0,0.0,N/A
MOR43489,Confiscation,0,0.0,0,0.0,N/A
MOR33207,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR33716,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15170,Charged - Pending court case,0,0.0,4,0.0,N/A
MOR52050,Confiscation,0,0.0,0,0.0,N/A
MOR29007,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR32806,Charged - No further details,0,0.0,0,0.0,N/A
MOR10237,Conviction - court fine & imprisonment,1,619142.0,1,25.0,Years
MOR20705,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR31868,Confiscation,0,0.0,0,0.0,N/A
MOR34737,Charged - No further details,0,0.0,1,0.0,N/A
MOR18183,Police fine/Penalty notice,1,1768.0,0,0.0,N/A
MOR27488,Confiscation,0,0.0,0,0.0,N/A
MOR35879,Confiscation,0,0.0,0,0.0,N/A
MOR49944,Conviction - court fine or imprisonment,1,1129.98,1,5.0,Years
MOR10195,Police fine/Penalty notice,0,0.0,0,0.0,N/A
MOR13893,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR45136,Conviction - court fine & imprisonment,2,6940.3,2,2.0,Years
MOR31515,Police fine/Penalty notice,0,0.0,0,0.0,N/A
MOR45499,Confiscation,0,0.0,0,0.0,N/A
MOR26294,Confiscation,0,0.0,0,0.0,N/A
MOR4931,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR5443,Confiscation,0,0.0,0,0.0,N/A
MOR29215,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41925,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR35995,Confiscation,0,0.0,0,0.0,N/A
MOR7283,Confiscation,0,0.0,0,0.0,N/A
MOR12059,Confiscation,0,0.0,0,0.0,N/A
MOR44979,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR37120,Confiscation,0,0.0,0,0.0,N/A
MOR33388,Charged - Bail granted,0,0.0,1,0.0,N/A
MOR7264,Confiscation,0,0.0,0,0.0,N/A
MOR33487,Confiscation,0,0.0,0,0.0,N/A
MOR10055,Conviction - imprisonment,0,0.0,1,15.0,Months
MOR47624,Conviction - imprisonment,0,0.0,3,34.0,Years
MOR29080,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28731,Charged - No further details,3,1078.38,0,3.0,Years
MOR36202,Confiscation,0,0.0,0,0.0,N/A
MOR4385,Confiscation,0,0.0,0,0.0,N/A
MOR26248,Confiscation,0,0.0,0,0.0,N/A
MOR38910,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR12137,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30589,Confiscation,0,952.336,0,0.0,N/A
MOR33949,Confiscation,0,0.0,0,0.0,N/A
MOR43397,Charged - No further details,0,0.0,4,0.0,N/A
MOR7081,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR5659,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR30335,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR13863,Conviction - imprisonment,0,0.0,4,90.0,Years
MOR4107,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR28959,Confiscation,0,0.0,0,0.0,N/A
MOR11258,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR44668,No details given,0,0.0,0,0.0,N/A
MOR44491,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR35856,Confiscation,0,0.0,0,0.0,N/A
MOR34469,Confiscation,0,0.0,0,0.0,N/A
MOR28248,Confiscation,0,0.0,0,0.0,N/A
MOR14238,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR45180,Charged - Bail refused,0,0.0,3,0.0,N/A
MOR42433,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR28456,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR32327,Police fine/Penalty notice,1,1729.15,0,0.0,N/A
MOR28141,Confiscation,0,0.0,0,0.0,N/A
MOR52029,Investigation ongoing,0,0.0,0,0.0,N/A
MOR30136,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15241,Conviction - imprisonment,0,0.0,4,75.0,Years
MOR16256,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28324,Conviction - imprisonment,0,0.0,0,9.0,Years
MOR28785,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11452,Confiscation,0,0.0,0,0.0,N/A
MOR37783,Charged - No further details,0,0.0,5,0.0,N/A
MOR39023,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR31751,Confiscation,0,0.0,0,0.0,N/A
MOR18905,Confiscation,0,0.0,0,0.0,N/A
MOR34522,Confiscation,0,0.0,0,0.0,N/A
MOR4116,Investigation ongoing,0,0.0,0,0.0,N/A
MOR30500,Police fine/Penalty notice,1,96.508201599121,0,0.0,N/A
MOR18590,Police fine/Penalty notice,2,1153.35,0,0.0,N/A
MOR27782,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR36963,No details given,0,0.0,0,0.0,N/A
MOR30299,Confiscation,0,0.0,0,0.0,N/A
MOR32766,Conviction - imprisonment,0,0.0,2,6.0,Months
MOR41816,Confiscation,0,0.0,0,0.0,N/A
MOR55825,Confiscation,0,0.0,0,0.0,N/A
MOR43951,Confiscation,0,0.0,0,0.0,N/A
MOR27659,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25346,Confiscation,0,0.0,0,0.0,N/A
MOR13328,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7110,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR15644,Conviction - court fine,0,0.0,0,10.0,Years
MOR28657,Conviction,0,0.0,0,0.0,N/A
MOR15903,Confiscation,0,0.0,0,0.0,N/A
MOR31569,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43423,Confiscation,0,0.0,0,0.0,N/A
MOR18756,Charged - No further details,0,0.0,0,0.0,N/A
MOR35607,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR8197,Confiscation,0,0.0,0,0.0,N/A
MOR52229,Confiscation,0,0.0,0,0.0,N/A
MOR5617,Confiscation,0,0.0,0,0.0,N/A
MOR33704,Confiscation,0,0.0,0,0.0,N/A
MOR35306,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR18903,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR30489,Police fine/Penalty notice,1,1715.6999511719,0,0.0,N/A
MOR29112,Charged - Bail granted,0,0.0,2,0.0,N/A
MOR35298,Charged - No further details,0,0.0,4,0.0,N/A
MOR28709,Charged - Bail refused,0,0.0,0,0.0,N/A
MOR31563,Confiscation,0,0.0,0,0.0,N/A
MOR25342,Confiscation,0,0.0,0,0.0,N/A
MOR40518,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR26134,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11492,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR14704,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25251,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29472,Confiscation,0,0.0,0,0.0,N/A
MOR43804,Charged - Bail granted,0,0.0,1,0.0,N/A
MOR49278,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR29289,Confiscation,0,0.0,0,0.0,N/A
MOR44295,Confiscation,0,0.0,0,0.0,N/A
MOR28351,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33685,Confiscation,0,0.0,0,0.0,N/A
MOR20793,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4209,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR31396,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR35864,Confiscation,0,0.0,0,0.0,N/A
MOR17502,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR11191,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15339,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR17390,Confiscation,0,0.0,0,0.0,N/A
MOR30610,Conviction - court fine & imprisonment,1,746.625,0,6.0,Months
MOR13459,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11092,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR28249,Confiscation,0,0.0,0,0.0,N/A
MOR8210,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27394,Confiscation,0,0.0,0,0.0,N/A
MOR19207,Intelligence generated,0,0.0,0,0.0,N/A
MOR15224,Charged - Pending court case,0,0.0,2,0.0,N/A
MOR17141,Charged - No further details,0,0.0,0,0.0,N/A
MOR32897,Charged - No further details,0,0.0,2,0.0,N/A
MOR14598,Conviction - court fine,1,247.0,0,0.0,N/A
MOR51143,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR5370,Confiscation,0,0.0,0,0.0,N/A
MOR14173,Conviction - court fine,4,12916.900390625,0,0.0,N/A
MOR26303,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR13061,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR36375,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR49441,Charged - Bail refused,0,0.0,1,0.0,N/A
MOR33808,Conviction - imprisonment,0,0.0,0,34.0,Months
MOR34936,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR15514,Investigation ongoing,0,0.0,0,0.0,N/A
MOR43974,Confiscation,0,0.0,0,0.0,N/A
MOR8840,Arrest,0,0.0,0,0.0,N/A
MOR43389,Confiscation,0,0.0,0,0.0,N/A
MOR46392,Confiscation,0,0.0,0,0.0,N/A
MOR31614,Confiscation,0,0.0,0,0.0,N/A
MOR38900,Confiscation,0,0.0,0,0.0,N/A
MOR31403,Charged - No further details,0,0.0,0,0.0,N/A
MOR25278,Confiscation,0,0.0,0,0.0,N/A
MOR15262,Conviction - imprisonment,0,0.0,3,20.0,Years
MOR5323,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR43647,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR30888,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR30592,Confiscation,0,0.0,0,0.0,N/A
MOR3416,Confiscation,0,0.0,0,0.0,N/A
MOR45159,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR21949,Confiscation,0,0.0,0,0.0,N/A
MOR48356,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR36384,Confiscation,0,0.0,0,0.0,N/A
MOR27244,Confiscation,0,0.0,0,0.0,N/A
MOR27462,Confiscation,0,0.0,0,0.0,N/A
MOR44609,Confiscation,0,0.0,0,0.0,N/A
MOR34475,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR9856,Confiscation & arrest,0,0.0,19,0.0,N/A
MOR21956,Confiscation,0,0.0,0,0.0,N/A
MOR43754,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR37380,Confiscation,0,0.0,0,0.0,N/A
MOR29699,Charged - No further details,0,0.0,0,0.0,N/A
MOR36692,Conviction - court fine,1,30000.0,1,0.0,N/A
MOR35336,Confiscation,0,0.0,0,0.0,N/A
MOR5702,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49690,Confiscation,0,0.0,0,0.0,N/A
MOR3414,Confiscation,0,0.0,0,0.0,N/A
MOR52913,Confiscation,0,0.0,0,0.0,N/A
MOR41792,Confiscation,0,0.0,0,0.0,N/A
MOR15226,Charged - Pending court case,0,0.0,3,0.0,N/A
MOR13228,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12902,Charged - No further details,0,0.0,1,0.0,N/A
MOR25801,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11779,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR56135,Confiscation,0,0.0,0,0.0,N/A
MOR25624,Confiscation,0,0.0,0,0.0,N/A
MOR27312,Confiscation,0,0.0,0,0.0,N/A
MOR30853,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR36925,Confiscation,0,0.0,0,0.0,N/A
MOR42059,Charged - No further details,0,0.0,4,0.0,N/A
MOR32749,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR54448,Confiscation,0,0.0,0,0.0,N/A
MOR26321,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11192,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30380,Investigation ongoing,0,0.0,0,0.0,N/A
MOR28548,Acquitted/Not deemed illegal,0,0.0,0,0.0,N/A
MOR49758,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR11997,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43802,Confiscation,0,0.0,0,0.0,N/A
MOR11784,Charged - Bail granted,0,0.0,2,0.0,N/A
MOR7761,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR19227,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41700,Confiscation,0,0.0,0,0.0,N/A
MOR31527,Confiscation,0,0.0,0,0.0,N/A
